miRNA,have_motif,have_mean,no_motif,no_mean,D,p,fdr
hsa-miR-4777-3p,93,5.637187372,23798,6.386232946,0.132378523,0.077793203,1
hsa-miR-4777-5p,5,7.192348351,23886,6.3831478,0,1,1
hsa-miR-4778-3p,2441,6.270597912,21450,6.396144549,0.015787828,0.645538627,1
hsa-miR-4778-5p,49,5.669573395,23842,6.384784036,0.071320719,0.964749934,1
hsa-miR-4779,1192,5.902788924,22699,6.408551288,0.036257991,0.101802537,1
hsa-miR-4780,888,6.214772472,23003,6.389823594,0.048737621,0.034434784,1
hsa-miR-4781-3p,218,6.255818931,23673,6.384491258,0.053478065,0.567106827,1
hsa-miR-4781-5p,1389,5.841397407,22502,6.416768691,0.045870269,0.008130274,1
hsa-miR-4782-3p,64,6.111830807,23827,6.384046372,0.078076473,0.831326368,1
hsa-miR-4782-5p,120,6.924274239,23771,6.38058631,0.072622453,0.554690152,1
hsa-miR-4783-3p,2073,5.725923583,21818,6.445778279,0.032680169,0.03506492,1
hsa-miR-4783-5p,1354,6.38445288,22537,6.383248919,0.039919551,0.034126668,1
hsa-miR-4784,1855,5.616491956,22036,6.447868828,0.04991763,0.000396221,1
hsa-miR-4785,761,5.908692796,23130,6.398932765,0.047544161,0.071524714,1
hsa-miR-4786-3p,2948,5.938411266,20943,6.44594345,0.02539637,0.071330183,1
hsa-miR-4786-5p,1332,6.061432657,22559,6.402322877,0.01775105,0.822934173,1
hsa-miR-4787-3p,586,5.658059486,23305,6.401553625,0.060977921,0.028500845,1
hsa-miR-4787-5p,2013,5.714121582,21878,6.444889996,0.045286087,0.001040756,1
hsa-miR-4788,109,5.961682038,23782,6.385249632,0.04724489,0.96875966,1
hsa-miR-4789-3p,65,7.015883401,23826,6.38159144,0.1566143,0.083167845,1
hsa-miR-4789-5p,23,6.126728799,23868,6.383564409,0.171071327,0.511917493,1
hsa-miR-4790-3p,80,5.880956562,23811,6.385004979,0.063239679,0.90731608,1
hsa-miR-4790-5p,15,5.258014426,23876,6.384024119,0.142863126,0.91963583,1
hsa-miR-4791,19,4.207236159,23872,6.38504912,0.243456328,0.210445456,1
hsa-miR-4793-3p,2760,5.880369724,21131,6.449009022,0.036108156,0.003439616,1
hsa-miR-4793-5p,3066,6.030784098,20825,6.435219498,0.020705268,0.202025923,1
hsa-miR-4794,471,6.018022847,23420,6.390663592,0.029702506,0.809987984,1
hsa-miR-4795-3p,5,4.640587512,23886,6.383681954,0,1,1
hsa-miR-4795-5p,48,4.652600131,23843,6.386801379,0.174378574,0.108575977,1
hsa-miR-4796-3p,89,6.601985289,23802,6.382499512,0.076253624,0.681042117,1
hsa-miR-4796-5p,21,6.303595605,23870,6.383387288,0.190182935,0.433779952,1
hsa-miR-4797-3p,348,6.120146458,23543,6.3872072,0.037687093,0.714720753,1
hsa-miR-4797-5p,294,6.839749922,23597,6.37763036,0.040536832,0.726537571,1
hsa-miR-4798-3p,48,8.471385738,23843,6.379113516,0.173602665,0.111419834,1
hsa-miR-4798-5p,32,6.255132084,23859,6.383489076,0.18667353,0.215384918,1
hsa-miR-4799-3p,408,6.119531988,23483,6.387900227,0.042573664,0.461421892,1
hsa-miR-4799-5p,23,6.368804954,23868,6.383331137,0.108794019,0.948501728,1
hsa-miR-4800-3p,327,6.432603588,23564,6.382633199,0.052102622,0.345357774,1
hsa-miR-4801,94,6.17160668,23797,6.384153425,0.072695557,0.705531787,1
hsa-miR-4802-3p,292,5.596012887,23599,6.393058787,0.082816227,0.038262484,1
hsa-miR-4802-5p,607,5.441602538,23284,6.407867091,0.077206541,0.001730288,1
hsa-miR-4803,9,5.176131571,23882,6.383772083,0,1,1
hsa-miR-4804-3p,42,7.438500993,23849,6.381458889,0.190664878,0.09486966,1
hsa-miR-4804-5p,407,5.974984869,23484,6.390393938,0.043709931,0.429218189,1
hsa-miR-483-3p,1427,6.080148685,22464,6.402575584,0.027989438,0.243904142,1
hsa-miR-484,3006,6.006930428,20885,6.437490889,0.027744399,0.035002507,1
hsa-miR-485-3p,379,6.539540202,23512,6.380798926,0.045181891,0.43166365,1
hsa-miR-486-5p,913,5.87536106,22978,6.403500106,0.035883364,0.208186601,1
hsa-miR-487a-3p,110,6.558416569,23781,6.382507223,0.049298332,0.95289011,1
hsa-miR-487a-5p,137,6.099530507,23754,6.384953877,0.057680028,0.755277729,1
hsa-miR-487b-3p,71,4.608592378,23820,6.388607054,0.201286054,0.006454112,1
hsa-miR-487b-5p,135,6.283815686,23756,6.383882597,0.064037156,0.64074904,1
hsa-miR-488-3p,214,5.763735003,23677,6.388917126,0.051854811,0.618478013,1
hsa-miR-488-5p,237,5.936440067,23654,6.387794613,0.072823073,0.165927297,1
hsa-miR-489-3p,424,6.009750829,23467,6.390066721,0.024450433,0.964595347,1
hsa-miR-489-5p,63,7.470766896,23828,6.380441991,0.098679425,0.573338774,1
hsa-miR-490-3p,1022,5.674861661,22869,6.414977544,0.055214423,0.00513491,1
hsa-miR-490-5p,755,5.82267163,23136,6.401612768,0.062089356,0.007125498,1
hsa-miR-491-3p,21,7.151094873,23870,6.382641688,0.21827957,0.270205706,1
hsa-miR-492,1788,5.894709554,22103,6.422842573,0.030604124,0.090210688,1
hsa-miR-493-3p,1762,5.990797018,22129,6.414571184,0.026809213,0.191331112,1
hsa-miR-493-5p,231,5.750473055,23660,6.389495808,0.080046876,0.106602547,1
hsa-miR-494-3p,55,6.854670839,23836,6.382229535,0.163411341,0.106714103,1
hsa-miR-494-5p,940,6.005735433,22951,6.398781699,0.03332516,0.268471877,1
hsa-miR-495-3p,19,7.9762738,23872,6.3820493,0.303328277,0.060785378,1
hsa-miR-495-5p,179,6.228922352,23712,6.384482666,0.059888353,0.54700173,1
hsa-miR-496,25,8.110098,23866,6.381508323,0.189285176,0.332518426,1
hsa-miR-497-3p,366,6.264849019,23525,6.38516027,0.039931709,0.613608489,1
hsa-miR-497-5p,3528,6.300555392,20363,6.397656075,0.011887905,0.789082253,1
hsa-miR-498-3p,511,6.282473288,23380,6.385521225,0.028682166,0.805204777,1
hsa-miR-498-5p,442,6.225691965,23449,6.386288295,0.029811979,0.835407615,1
hsa-miR-4999-3p,71,5.029762167,23820,6.387351678,0.165524887,0.041341649,1
hsa-miR-4999-5p,241,5.491995137,23650,6.392399968,0.08583913,0.059451129,1
hsa-miR-499a-3p,335,6.335330325,23556,6.383999593,0.030697506,0.914659663,1
hsa-miR-499a-5p,11,6.67235446,23880,6.383184011,0.144312471,0.97604979,1
hsa-miR-499b-3p,114,6.294801222,23777,6.383741546,0.061165921,0.789665454,1
hsa-miR-499b-5p,308,5.985505439,23583,6.388512675,0.032403927,0.906957477,1
hsa-miR-5000-3p,1515,6.087541175,22376,6.4033431,0.031018117,0.130354104,1
hsa-miR-5000-5p,572,6.177149686,23319,6.388374307,0.035409314,0.485792468,1
hsa-miR-5001-3p,3073,6.085818716,20818,6.427231683,0.023335881,0.108240276,1
hsa-miR-5002-3p,750,5.587790931,23141,6.409100163,0.050846146,0.046741579,1
hsa-miR-5002-5p,135,7.056536796,23756,6.379491396,0.082647347,0.318309074,1
hsa-miR-5003-3p,301,7.804702621,23590,6.36518078,0.097245581,0.007240511,1
hsa-miR-5003-5p,441,6.545534089,23450,6.380266505,0.036336684,0.617084235,1
hsa-miR-5004-3p,511,6.004755157,23380,6.391591112,0.035815649,0.542648711,1
hsa-miR-5004-5p,1283,5.752373672,22608,6.419123083,0.040565,0.036790742,1
hsa-miR-5006-3p,1036,5.894031726,22855,6.405496093,0.031714924,0.271724479,1
hsa-miR-5007-3p,4,7.933749836,23887,6.383057524,0,1,1
hsa-miR-5007-5p,817,5.752380442,23074,6.405657245,0.049810524,0.039862426,1
hsa-miR-5008-3p,2205,5.925429968,21686,6.429874435,0.031944975,0.033647143,1
hsa-miR-5009-3p,16,5.185830535,23875,6.384119656,0.17032199,0.742490038,1
hsa-miR-5009-5p,1155,5.67643512,22736,6.419227108,0.054483345,0.002930933,1
hsa-miR-500a-3p,1281,5.900342509,22610,6.410680731,0.036820595,0.07471224,1
hsa-miR-500a-5p,517,6.774351572,23374,6.374668021,0.047992123,0.194408877,1
hsa-miR-500b-3p,2469,6.289489337,21422,6.394131309,0.026875748,0.081670362,1
hsa-miR-500b-5p,263,6.697158265,23628,6.37982383,0.047785993,0.592491774,1
hsa-miR-5010-3p,133,5.852111583,23758,6.386290902,0.110859057,0.077476506,1
hsa-miR-5011-3p,132,5.131173823,23759,6.390273797,0.145636996,0.007632111,1
hsa-miR-5011-5p,5,6.708858847,23886,6.383249007,0,1,1
hsa-miR-501-3p,341,5.184290904,23550,6.400678849,0.100618389,0.002214096,1
hsa-miR-501-5p,479,6.072283466,23412,6.389680775,0.037607626,0.520277302,1
hsa-miR-502-3p,370,5.471648864,23521,6.397658263,0.066726571,0.078027987,1
hsa-miR-502-5p,1477,5.827337758,22414,6.419954145,0.045412545,0.006589614,1
hsa-miR-503-3p,380,6.252501649,23511,6.385431477,0.052876145,0.24664203,1
hsa-miR-503-5p,2665,6.200124978,21226,6.406317583,0.019229806,0.345358803,1
hsa-miR-504-5p,1471,5.832345968,22420,6.419466956,0.043306483,0.011280196,1
hsa-miR-505-3p,198,5.509918565,23693,6.390616056,0.094730916,0.05894741,1
hsa-miR-505-5p,2463,6.116792888,21428,6.413952268,0.019004356,0.402160659,1
hsa-miR-506-3p,421,6.277382178,23470,6.385217392,0.041365689,0.478721001,1
hsa-miR-506-5p,164,6.69105864,23727,6.381190056,0.055634879,0.694489102,1
hsa-miR-507,129,5.464288731,23762,6.388306407,0.099136854,0.160520547,1
hsa-miR-508-3p,127,6.621141465,23764,6.382046167,0.074562264,0.483669801,1
hsa-miR-508-5p,2899,6.15113912,20992,6.415380991,0.031709989,0.011921087,1
hsa-miR-5087,544,5.372422194,23347,6.40687165,0.071452608,0.008781328,1
hsa-miR-5088-3p,2628,5.860385754,21263,6.447948846,0.04122193,0.000706163,1
hsa-miR-5089-3p,190,5.521779098,23701,6.390223706,0.093184165,0.075750107,1
hsa-miR-5089-5p,347,5.561555358,23544,6.395428575,0.075260644,0.04155664,1
hsa-miR-5091,694,6.125056919,23197,6.391043694,0.032538119,0.473500739,1
hsa-miR-5092,556,6.238349718,23335,6.386771272,0.020348521,0.978103535,1
hsa-miR-5093,846,6.069950363,23045,6.394821092,0.038523302,0.177348437,1
hsa-miR-509-3-5p,1646,6.219192631,22245,6.395461408,0.018925082,0.642524286,1
hsa-miR-509-3p,238,6.032408932,23653,6.386848043,0.053602204,0.507523155,1
hsa-miR-5094,116,6.239941661,23775,6.384016692,0.065082128,0.712479737,1
hsa-miR-509-5p,1172,6.191722037,22719,6.393200927,0.03176094,0.210859741,1
hsa-miR-5100,758,6.21082724,23133,6.388969136,0.031153852,0.474471796,1
hsa-miR-510-3p,17,5.782141146,23874,6.383745233,0.244908318,0.260034888,1
hsa-miR-510-5p,1169,5.912433797,22722,6.407543129,0.043831271,0.027909373,1
hsa-miR-511-3p,12,5.817939876,23879,6.383601273,0.138535254,0.975428194,1
hsa-miR-511-5p,294,6.101161561,23597,6.386832588,0.033271986,0.904766389,1
hsa-miR-512-3p,1315,5.668033565,22576,6.424980774,0.050344691,0.003676062,1
hsa-miR-512-5p,1446,5.972858285,22445,6.409760615,0.02812509,0.232791611,1
hsa-miR-513a-3p,51,7.805473179,23840,6.380274788,0.181737729,0.069347838,1
hsa-miR-513a-5p,1087,5.809428535,22804,6.410672744,0.058261337,0.001745887,1
hsa-miR-513b-3p,158,5.97736981,23733,6.386019705,0.0826633,0.233756324,1
hsa-miR-513b-5p,262,6.278288944,23629,6.384481712,0.065239085,0.220039191,1
hsa-miR-513c-3p,34,8.162109092,23857,6.380782092,0.258494855,0.021405233,1
hsa-miR-513c-5p,430,5.608787585,23461,6.397512954,0.060111338,0.0945592,1
hsa-miR-514a-3p,120,6.586974372,23771,6.382289056,0.056739655,0.836761326,1
hsa-miR-514a-5p,841,6.204226299,23050,6.389851443,0.022232184,0.817391939,1
hsa-miR-514b-3p,275,6.303908599,23616,6.384241837,0.037346637,0.842767518,1
hsa-miR-514b-5p,361,5.943062859,23530,6.390071585,0.041025837,0.587662767,1
hsa-miR-515-3p,978,5.943086989,22913,6.402107581,0.044912261,0.045464536,1
hsa-miR-515-5p,729,5.736535226,23162,6.403673944,0.0645298,0.005556161,1
hsa-miR-516a-3p,920,5.824968088,22971,6.40567931,0.036474345,0.189883929,1
hsa-miR-516a-5p,383,6.47419004,23508,6.381836621,0.052015846,0.259665808,1
hsa-miR-516b-3p,920,5.824968088,22971,6.40567931,0.036474345,0.189883929,1
hsa-miR-516b-5p,864,6.106397294,23027,6.393707509,0.041152978,0.119109156,1
hsa-miR-517-5p,231,5.58664372,23660,6.391095325,0.060095033,0.380511215,1
hsa-miR-517a-3p,180,7.068271423,23711,6.378117381,0.076430771,0.247605839,1
hsa-miR-517b-3p,180,7.068271423,23711,6.378117381,0.076430771,0.247605839,1
hsa-miR-517c-3p,127,6.54448852,23764,6.382455817,0.059790698,0.757174999,1
hsa-miR-5186,87,6.569075409,23804,6.382638234,0.076043918,0.697883211,1
hsa-miR-5187-3p,406,6.158306635,23485,6.387207051,0.037963337,0.613024005,1
hsa-miR-5187-5p,1731,5.798374076,22160,6.429009231,0.034696222,0.041896597,1
hsa-miR-5188,86,5.60339885,23805,6.386134752,0.096347259,0.404044326,1
hsa-miR-5189-3p,736,6.931661065,23155,6.365887607,0.050963439,0.049179768,1
hsa-miR-518a-3p,299,6.210607248,23592,6.385506041,0.046630653,0.54209729,1
hsa-miR-518a-5p,380,6.013138521,23511,6.389300219,0.038441804,0.638311247,1
hsa-miR-518b,267,6.828256094,23624,6.378288423,0.068869689,0.163347881,1
hsa-miR-518c-3p,264,6.911119289,23627,6.377419672,0.076924064,0.09101208,1
hsa-miR-518c-5p,3160,6.027732145,20731,6.437518523,0.029369809,0.017644453,1
hsa-miR-518d-3p,311,6.414180429,23580,6.382910092,0.03821662,0.761130701,1
hsa-miR-518d-5p,261,5.879011964,23630,6.388887345,0.051088703,0.510634114,1
hsa-miR-518e-3p,319,6.156576982,23572,6.386385628,0.035740693,0.816218021,1
hsa-miR-518e-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-518f-3p,151,7.142060263,23740,6.378491111,0.059129532,0.670501229,1
hsa-miR-518f-5p,225,5.91693008,23666,6.387751239,0.042811159,0.808627563,1
hsa-miR-5190,1533,5.911811087,22358,6.415646466,0.034591114,0.064564372,1
hsa-miR-5191,127,5.666582777,23764,6.387147537,0.054674774,0.844501592,1
hsa-miR-5192,1134,5.795259726,22757,6.412620537,0.044829782,0.026029446,1
hsa-miR-5193,6155,6.192009665,17736,6.449707408,0.01578928,0.204703418,1
hsa-miR-5195-3p,1666,6.083486303,22225,6.405792661,0.026185025,0.238389956,1
hsa-miR-5195-5p,160,4.85067962,23731,6.393650556,0.128245491,0.010731026,1
hsa-miR-5196-3p,2853,6.116112717,21038,6.419553213,0.017817258,0.402397475,1
hsa-miR-5197-3p,370,6.578767387,23521,6.380242598,0.053015994,0.257507514,1
hsa-miR-5197-5p,229,6.486708703,23662,6.382316532,0.040730831,0.84604643,1
hsa-miR-519a-2-5p,315,5.866035243,23576,6.390228579,0.091216114,0.011338185,1
hsa-miR-519a-3p,81,5.602182766,23810,6.385974518,0.078323767,0.705037311,1
hsa-miR-519a-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-519b-3p,118,5.912521057,23773,6.385654002,0.054406544,0.877816071,1
hsa-miR-519b-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-519c-3p,108,5.894887273,23783,6.385535141,0.075043487,0.580132138,1
hsa-miR-519c-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-519d-3p,224,5.754893043,23667,6.38926497,0.085603108,0.077380054,1
hsa-miR-519d-5p,1755,6.385592727,22136,6.383136739,0.012771322,0.953532643,1
hsa-miR-519e-3p,452,5.773656599,23439,6.395073907,0.03639583,0.59958914,1
hsa-miR-519e-5p,741,6.117213953,23150,6.391834753,0.025527117,0.737645527,1
hsa-miR-520a-3p,350,6.076785705,23541,6.387874563,0.038413831,0.688872588,1
hsa-miR-520a-5p,1760,5.864226682,22131,6.424598578,0.041535552,0.007210621,1
hsa-miR-520b-3p,224,6.510521771,23667,6.382113204,0.029187529,0.991556243,1
hsa-miR-520b-5p,315,5.866035243,23576,6.390228579,0.091216114,0.011338185,1
hsa-miR-520c-3p,284,6.220919464,23607,6.38527085,0.039140485,0.783170773,1
hsa-miR-520c-5p,261,5.879011964,23630,6.388887345,0.051088703,0.510634114,1
hsa-miR-520d-3p,679,5.72587043,23212,6.402548857,0.042487355,0.184630554,1
hsa-miR-520d-5p,40,6.472481224,23851,6.383167617,0.10948912,0.724690343,1
hsa-miR-520e-3p,289,5.76471327,23602,6.390891787,0.045446415,0.597131098,1
hsa-miR-520e-5p,143,6.24381258,23748,6.384157187,0.043413004,0.951568737,1
hsa-miR-520f-3p,388,6.528097133,23503,6.380927047,0.047371557,0.358500291,1
hsa-miR-520f-5p,138,6.388637081,23753,6.383286244,0.074190171,0.43690028,1
hsa-miR-520g-3p,273,6.385466674,23618,6.383292306,0.039397374,0.796302691,1
hsa-miR-520g-5p,332,5.969065964,23559,6.389154895,0.037585846,0.744102962,1
hsa-miR-520h,154,6.350320264,23737,6.383531228,0.068102349,0.476938077,1
hsa-miR-521,107,4.790260025,23784,6.390484034,0.139203768,0.032221859,1
hsa-miR-522-3p,40,5.617264122,23851,6.384601883,0.113222716,0.685329067,1
hsa-miR-522-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-523-3p,176,5.16518451,23715,6.392357479,0.089041506,0.125263878,1
hsa-miR-523-5p,335,5.800431141,23556,6.391606625,0.049559386,0.391763041,1
hsa-miR-524-3p,810,6.112796784,23081,6.39281074,0.052331644,0.027516409,1
hsa-miR-524-5p,56,5.75389455,23835,6.384795972,0.089789176,0.758594888,1
hsa-miR-525-3p,680,6.015324327,23211,6.394098037,0.061920945,0.012613961,1
hsa-miR-525-5p,2082,5.854442243,21809,6.433806288,0.03808748,0.0080589,1
hsa-miR-526a-3p,167,7.313566207,23724,6.376768864,0.108199635,0.041183368,1
hsa-miR-526a-5p,261,5.879011964,23630,6.388887345,0.051088703,0.510634114,1
hsa-miR-526b-3p,203,5.985192552,23688,6.386728976,0.067394811,0.320019716,1
hsa-miR-527,380,6.013138521,23511,6.389300219,0.038441804,0.638311247,1
hsa-miR-532-3p,2156,6.075856211,21735,6.413815693,0.033997771,0.021469996,1
hsa-miR-532-5p,504,6.070794802,23387,6.390052144,0.057696465,0.074897768,1
hsa-miR-539-3p,10,6.344918179,23881,6.383333231,0,1,1
hsa-miR-539-5p,199,6.136940993,23692,6.385386579,0.054576657,0.59916436,1
hsa-miR-541-5p,388,5.954311741,23503,6.390399401,0.034910656,0.740866301,1
hsa-miR-542-3p,167,6.490364457,23724,6.382563616,0.055825123,0.679596192,1
hsa-miR-542-5p,925,6.039192884,22966,6.397177422,0.028424157,0.468993868,1
hsa-miR-543,72,7.03990847,23819,6.38133241,0.118277426,0.267751334,1
hsa-miR-544a,102,7.046184366,23789,6.380474979,0.110843371,0.164785931,1
hsa-miR-544b,1799,5.716040908,22092,6.43765492,0.046668477,0.001425785,1
hsa-miR-545-3p,167,6.52342479,23724,6.382330895,0.076804408,0.281945449,1
hsa-miR-545-5p,19,8.251185128,23872,6.381830494,0.164828648,0.680787181,1
hsa-miR-548a-3p,50,4.570703788,23841,6.387118615,0.271254561,0.001294854,1
hsa-miR-548a-5p,4,6.587683789,23887,6.38328293,0,1,1
hsa-miR-548aa,46,5.80965467,23845,6.384423819,0.112490085,0.606655038,1
hsa-miR-548ab,8,5.942814052,23883,6.383464706,0,1,1
hsa-miR-548ac,24,4.917082631,23867,6.384791557,0.193846804,0.328511919,1
hsa-miR-548ad-3p,4,10.0107426,23887,6.382709721,0,1,1
hsa-miR-548ad-5p,0,NaN,23891,6.383317152,0,1,1
hsa-miR-548ae-3p,7,11.8729199,23884,6.381708242,0,1,1
hsa-miR-548ae-5p,0,NaN,23891,6.383317152,0,1,1
hsa-miR-548ag,68,6.012014377,23823,6.384376993,0.100047902,0.505884628,1
hsa-miR-548ah-3p,29,5.751568208,23862,6.38408493,0.112406394,0.857648466,1
hsa-miR-548ah-5p,25,5.180680773,23866,6.384576932,0.18714154,0.345982662,1
hsa-miR-548ai,41,7.734811452,23850,6.380993829,0.234301785,0.022354901,1
hsa-miR-548aj-3p,2,18.25084157,23889,6.382323597,0,1,1
hsa-miR-548aj-5p,50,8.219113965,23841,6.379467069,0.238052934,0.006999526,1
hsa-miR-548ak,19,5.505491153,23872,6.384015824,0.207671176,0.386062226,1
hsa-miR-548al,69,6.401646012,23822,6.383264063,0.088035782,0.660509784,1
hsa-miR-548am-3p,23,5.261650021,23868,6.384398028,0.147887657,0.696368072,1
hsa-miR-548am-5p,9,3.242980876,23882,6.384500597,0,1,1
hsa-miR-548an,99,5.699086229,23792,6.38616428,0.101488999,0.261828215,1
hsa-miR-548ao-3p,66,6.036897191,23825,6.384276804,0.100578079,0.518390351,1
hsa-miR-548ao-5p,57,6.0944522,23834,6.384007985,0.14394371,0.189356309,1
hsa-miR-548ap-3p,0,NaN,23891,6.383317152,0,1,1
hsa-miR-548ap-5p,7,3.483372752,23884,6.384167077,0,1,1
hsa-miR-548aq-3p,5,12.28990685,23886,6.38208074,0,1,1
hsa-miR-548aq-5p,26,6.558415399,23865,6.383126389,0.260481233,0.05893835,1
hsa-miR-548ar-3p,17,9.976907263,23874,6.380758258,0.334809219,0.044358231,1
hsa-miR-548ar-5p,6,4.415680135,23885,6.38381143,0,1,1
hsa-miR-548as-3p,13,8.069001288,23878,6.382399408,0.137819171,0.965968055,1
hsa-miR-548as-5p,34,5.461572207,23857,6.384630785,0.120248342,0.710130863,1
hsa-miR-548at-3p,6,8.193123682,23885,6.382862522,0,1,1
hsa-miR-548at-5p,11,12.29009271,23880,6.380596276,0.506125324,0.007155739,1
hsa-miR-548au-3p,335,5.919004188,23556,6.389920346,0.04169727,0.614025876,1
hsa-miR-548au-5p,4,3.856294309,23887,6.383740315,0,1,1
hsa-miR-548av-3p,18,4.973686401,23873,6.384379999,0.177355171,0.623513803,1
hsa-miR-548av-5p,6,5.369019278,23885,6.383571947,0,1,1
hsa-miR-548aw,32,6.694611044,23859,6.382899641,0.089689687,0.959275573,1
hsa-miR-548ax,96,6.658033827,23795,6.382208818,0.066752031,0.78779077,1
hsa-miR-548ay-3p,25,6.246883788,23866,6.383460068,0.219646359,0.179553836,1
hsa-miR-548ay-5p,10,5.687521749,23881,6.383608512,0,1,1
hsa-miR-548az-3p,8,12.06170389,23883,6.381415084,0,1,1
hsa-miR-548az-5p,83,5.466152945,23808,6.386514591,0.092366948,0.480574152,1
hsa-miR-548b-3p,188,7.074917194,23703,6.377831736,0.094733048,0.070320001,1
hsa-miR-548b-5p,24,5.720952695,23867,6.383983208,0.136063044,0.766452993,1
hsa-miR-548ba,26,7.392157099,23865,6.38221806,0.207158858,0.214973455,1
hsa-miR-548bb-3p,18,5.553328276,23873,6.383942955,0.148566256,0.822136683,1
hsa-miR-548bb-5p,2,4.907246883,23889,6.38344073,0,1,1
hsa-miR-548bc,3,12.41596068,23888,6.382559536,0,1,1
hsa-miR-548c-3p,15,6.16648202,23876,6.383453378,0.144094488,0.914663044,1
hsa-miR-548c-5p,9,3.242980876,23882,6.384500597,0,1,1
hsa-miR-548d-3p,41,5.636310465,23850,6.384601315,0.121784527,0.578436895,1
hsa-miR-548d-5p,13,6.254371651,23878,6.383387354,0.156961348,0.906103138,1
hsa-miR-548e-3p,7,7.622795558,23884,6.382953882,0,1,1
hsa-miR-548e-5p,120,7.942433254,23771,6.375446472,0.112637948,0.096653267,1
